show_id,type,title,director,cast,country,date_added,release_year,rating,duration,genres,user_rating,views_millions,budget_usd,is_original
s622,MOVIE,Synthetic Title 622,,Leonardo DiCaprio,"United States, Canada","November 25, 2020",1991,PG-13,135mins,"Horror Movies, Thrillers",9.4,71.06,71192000,FALSE
s623,tv show,Synthetic Title 623,Bong Joon Ho,"Scarlett Johansson, Zendaya, Leonardo DiCaprio",United Kingdom,"May 03, 2018",2011,NR,10 Seasons,Action & Adventure,2.6,69.76,76667000,TRUE
s624,Movie,Synthetic Title 624,Greta Gerwig,"Brad Pitt, Leonardo DiCaprio",United Kingdom,42267,1990,TV-14,151 min,Action & Adventure,8.7,111.98,61148000,FALSE
s625,TV Show,Synthetic Title 625,Bong Joon Ho,Viola Davis,Canada,42324,1993,TV-PG,8 Seasons,Documentaries,4,59.46,86285000,TRUE
s626,tv show,Synthetic Title 626,Greta Gerwig,"Brad Pitt, Scarlett Johansson",South Korea,42198,1998,TV-MA,2 Seasons,Action & Adventure,3,2.8,75312000,FALSE
s627,tv show,Synthetic Title 627,Ava DuVernay,"Leonardo DiCaprio, Brad Pitt, Zendaya",United States,"February 24, 2020",2019,R,8 Seasons,Crime TV Shows,9.8,141.77,68260000,TRUE
s628,tv show,Synthetic Title 628,Bong Joon Ho,"Scarlett Johansson, Morgan Freeman, Brad Pitt",France,42820,2004,TV-14,10 S,"International TV Shows, TV Dramas",4.2,142.13,49225000,FALSE
s629,MOVIE,Synthetic Title 629,Greta Gerwig,"Tom Hanks, Morgan Freeman",France,44165,2016,PG-13,114 min,Comedies,8.5,118.3,45903000,TRUE
s630,Movie,Synthetic Title 630,Bong Joon Ho,Tom Hanks,United States,"March 16, 2018",1990,R,104 m,"International TV Shows, TV Dramas",3.8,12.25,67550000,FALSE
s631,movie ,Synthetic Title 631,Bong Joon Ho,"Viola Davis, Brad Pitt",Japan,44163,2018,NR,176mins,Documentaries,2.2,40.65,12694000,FALSE
s632,tv show,Synthetic Title 632,Steven Spielberg,"Brad Pitt, Leonardo DiCaprio, Scarlett Johansson",South Korea,42338,1990,TV-14,1 Season,Action & Adventure,3.8,121.25,54156000,FALSE
s633,tv show,Synthetic Title 633,Bong Joon Ho,,Japan,43155,2011,NR,5 Seasons,Crime TV Shows,7.5,85.84,25265000,FALSE
s634,Movie,Synthetic Title 634,Greta Gerwig,"Tom Hanks, Brad Pitt",Canada,43389,2007,TV-PG,89mins,Crime TV Shows,8.4,34.78,82348000,FALSE
s635,TV Show,Synthetic Title 635,Bong Joon Ho,Zendaya,Japan,44650,1992,TV-14,9 S,Documentaries,7.1,41.01,58404000,TRUE
s636,Movie,Synthetic Title 636,Martin Scorsese,"Morgan Freeman, Brad Pitt, Scarlett Johansson","United States, Canada",44294,2006,NR,123mins,Comedies,9.6,107.83,32330000,FALSE
s637,MOVIE,Synthetic Title 637,Greta Gerwig,"Brad Pitt, Viola Davis, Scarlett Johansson",United Kingdom,"November 21, 2015",1991,NR,131mins,Documentaries,5.6,129.37,92570000,TRUE
s638,movie ,Synthetic Title 638,Greta Gerwig,Brad Pitt,South Korea,44137,1993,TV-PG,93 m,Comedies,4.3,58.19,40681000,FALSE
s639,tv show,Synthetic Title 639,Steven Spielberg,"Tom Hanks, Zendaya, Brad Pitt",United States,"April 17, 2021",2019,TV-PG,8 S,Crime TV Shows,7,113.23,34597000,TRUE
s640,tv show,Synthetic Title 640,,Tom Hanks,South Korea,42220,2020,R,9 S,Action & Adventure,1.2,144.5,80296000,FALSE
s641,TV Show,Synthetic Title 641,Martin Scorsese,Brad Pitt,France,42722,2005,TV-PG,6 S,"International TV Shows, TV Dramas",2.3,149.46,32798000,TRUE
s642,MOVIE,Synthetic Title 642,Martin Scorsese,,United Kingdom,44464,1993,TV-14,69 m,Action & Adventure,1.1,133.78,33597000,TRUE
s643,movie ,Synthetic Title 643,,"Zendaya, Morgan Freeman",Japan,44266,2009,TV-PG,114mins,"Horror Movies, Thrillers",999,17.5,28172000,TRUE
s644,MOVIE,Synthetic Title 644,Martin Scorsese,"Brad Pitt, Morgan Freeman",United Kingdom,42099,2009,R,151 min,"Horror Movies, Thrillers",2.9,119.04,33117000,TRUE
s645,Movie,Synthetic Title 645,Greta Gerwig,"Morgan Freeman, Zendaya, Tom Hanks",South Korea,43510,2023,TV-14,100mins,Crime TV Shows,3.7,119.21,43454000,FALSE
s646,TV Show,Synthetic Title 646,Christopher Nolan,"Morgan Freeman, Tom Hanks, Brad Pitt",Canada,44974,2011,TV-MA,8 Seasons,"Horror Movies, Thrillers",5.9,6.96,32110000,FALSE
s647,MOVIE,Synthetic Title 647,Ava DuVernay,"Scarlett Johansson, Tom Hanks",India,"March 26, 2020",1995,PG-13,77 m,"International TV Shows, TV Dramas",8,3.52,4149000,FALSE
s648,TV Show,Synthetic Title 648,Bong Joon Ho,"Tom Hanks, Morgan Freeman, Brad Pitt",Japan,42993,2019,TV-14,6 Seasons,"Horror Movies, Thrillers",6.5,33.56,62245000,FALSE
s649,TV Show,Synthetic Title 649,Greta Gerwig,"Scarlett Johansson, Tom Hanks",India,"May 11, 2020",2010,PG-13,2 S,"International TV Shows, TV Dramas",2.9,127.56,45506000,FALSE
s650,tv show,Synthetic Title 650,Martin Scorsese,Morgan Freeman,"United States, Canada",44194,1990,R,7 S,Action & Adventure,7.4,17.87,79260000,TRUE
s651,movie ,Synthetic Title 651,,Tom Hanks,United Kingdom,44563,1994,PG-13,105 min,Action & Adventure,1.3,105.77,32690000,FALSE
s652,MOVIE,Synthetic Title 652,,"Leonardo DiCaprio, Brad Pitt","United States, Canada","May 17, 2017",2023,R,105 m,"Horror Movies, Thrillers",1.5,8.08,24151000,FALSE
s653,movie ,Synthetic Title 653,Ava DuVernay,"Brad Pitt, Viola Davis, Scarlett Johansson",Japan,"February 05, 2015",2004,PG-13,85mins,Crime TV Shows,9.4,117.6,18660000,TRUE
s654,movie ,Synthetic Title 654,Bong Joon Ho,"Zendaya, Scarlett Johansson",Japan,43983,2006,TV-14,96 m,Crime TV Shows,4.4,23.31,45363000,TRUE
s655,MOVIE,Synthetic Title 655,Steven Spielberg,"Viola Davis, Brad Pitt",South Korea,42732,1990,PG-13,124 min,Crime TV Shows,2.3,107.79,24511000,FALSE
s656,movie ,Synthetic Title 656,,"Morgan Freeman, Zendaya",India,44255,2009,TV-PG,149 m,"International TV Shows, TV Dramas",3.3,7.07,85526000,TRUE
s657,TV Show,Synthetic Title 657,Greta Gerwig,"Brad Pitt, Tom Hanks",Canada,"October 11, 2016",2005,R,3 Seasons,Comedies,9.3,59.07,35651000,FALSE
s658,Movie,Synthetic Title 658,Bong Joon Ho,Leonardo DiCaprio,"United States, Canada",42888,2023,NR,174mins,Crime TV Shows,2,124.42,78249000,TRUE
s659,tv show,Synthetic Title 659,,Zendaya,Canada,44685,2009,TV-MA,2 S,"International TV Shows, TV Dramas",5.3,76.5,80837000,TRUE
s660,Movie,Synthetic Title 660,Bong Joon Ho,Zendaya,Canada,"April 20, 2016",1991,PG-13,175 m,"International TV Shows, TV Dramas",7.6,110.39,75556000,FALSE
s661,Movie,Synthetic Title 661,Greta Gerwig,"Viola Davis, Zendaya",Canada,42639,2007,TV-14,156mins,Action & Adventure,1.7,101.4,24504000,TRUE
s662,movie ,Synthetic Title 662,Greta Gerwig,"Scarlett Johansson, Viola Davis","United States, Canada","November 04, 2023",2021,TV-PG,173 min,"Horror Movies, Thrillers",3,47.45,76745000,FALSE
s663,TV Show,Synthetic Title 663,Steven Spielberg,"Leonardo DiCaprio, Tom Hanks, Brad Pitt",Japan,"August 12, 2017",2010,R,8 S,Crime TV Shows,2.3,140.59,35728000,FALSE
s664,movie ,Synthetic Title 664,,,United Kingdom,44680,2001,TV-MA,82 min,"Horror Movies, Thrillers",999,47.49,12804000,TRUE
s665,movie ,Synthetic Title 665,Ava DuVernay,"Viola Davis, Tom Hanks, Brad Pitt","United States, Canada",43109,2009,TV-MA,62 min,Crime TV Shows,7,3.34,88304000,TRUE
s666,MOVIE,Synthetic Title 666,Christopher Nolan,Viola Davis,Japan,42544,1994,TV-14,175 min,Crime TV Shows,5.9,86.41,48428000,TRUE
s667,Movie,Synthetic Title 667,,Brad Pitt,United States,42632,2003,TV-14,104 min,"International TV Shows, TV Dramas",5.9,120.81,57157000,FALSE
s668,MOVIE,Synthetic Title 668,Martin Scorsese,"Tom Hanks, Zendaya",South Korea,"April 05, 2020",2007,NR,93mins,Crime TV Shows,9.9,96.31,13868000,FALSE
s669,MOVIE,Synthetic Title 669,Steven Spielberg,"Scarlett Johansson, Viola Davis, Tom Hanks",United Kingdom,43923,2006,TV-PG,168 m,Crime TV Shows,2.1,91.62,55825000,TRUE
s670,tv show,Synthetic Title 670,Steven Spielberg,Brad Pitt,United States,42176,1991,NR,1 S,Documentaries,5.9,137.49,35251000,TRUE
s671,tv show,Synthetic Title 671,Greta Gerwig,"Leonardo DiCaprio, Morgan Freeman",India,"August 01, 2016",2013,TV-14,2 S,Comedies,5.5,76.81,86538000,FALSE
s672,movie ,Synthetic Title 672,Bong Joon Ho,Viola Davis,India,44477,2004,PG-13,103 min,"Horror Movies, Thrillers",5.8,84.69,41297000,TRUE
s673,MOVIE,Synthetic Title 673,Christopher Nolan,Brad Pitt,Canada,42197,1990,TV-PG,102mins,Documentaries,7.1,54.17,51635000,TRUE
s674,TV Show,Synthetic Title 674,Martin Scorsese,Zendaya,"United States, Canada",44553,2014,NR,10 Seasons,Action & Adventure,7.7,54.95,9567000,FALSE
s675,TV Show,Synthetic Title 675,Christopher Nolan,"Zendaya, Leonardo DiCaprio",Canada,42022,2012,R,6 Seasons,Action & Adventure,9.9,124.28,72549000,FALSE
s676,TV Show,Synthetic Title 676,Martin Scorsese,Leonardo DiCaprio,Japan,"March 30, 2015",1997,PG-13,2 Seasons,Action & Adventure,4.7,126.71,49586000,FALSE
s677,Movie,Synthetic Title 677,Steven Spielberg,Zendaya,United States,42445,2021,R,122 m,"Horror Movies, Thrillers",3.5,4.8,47474000,TRUE
s678,tv show,Synthetic Title 678,Martin Scorsese,"Zendaya, Tom Hanks",South Korea,44045,1995,NR,6 S,Documentaries,6,29.5,75607000,FALSE
s679,MOVIE,Synthetic Title 679,Christopher Nolan,"Leonardo DiCaprio, Morgan Freeman",United Kingdom,"June 07, 2020",2008,PG-13,145 min,Action & Adventure,1.9,108.3,11376000,TRUE
s680,tv show,Synthetic Title 680,,,South Korea,"October 07, 2016",2008,TV-14,3 S,Crime TV Shows,5.3,141.83,62929000,TRUE
s681,movie ,Synthetic Title 681,,,Japan,43085,1995,TV-MA,102 min,Comedies,2,103.04,9390000,TRUE
s682,Movie,Synthetic Title 682,Martin Scorsese,"Viola Davis, Zendaya, Tom Hanks",United States,43073,2023,TV-14,137 m,Comedies,7.5,10.97,24987000,FALSE
s683,TV Show,Synthetic Title 683,,"Zendaya, Leonardo DiCaprio, Morgan Freeman",South Korea,"May 18, 2023",2014,R,1 Season,Crime TV Shows,9.2,125.88,92303000,FALSE
s684,tv show,Synthetic Title 684,Steven Spielberg,Viola Davis,South Korea,42949,1995,NR,1 S,Comedies,4.5,91.65,35457000,TRUE
s685,MOVIE,Synthetic Title 685,Steven Spielberg,"Tom Hanks, Zendaya, Leonardo DiCaprio",South Korea,"April 30, 2021",2015,R,163mins,"International TV Shows, TV Dramas",7.6,34.77,40924000,TRUE
s686,MOVIE,Synthetic Title 686,Greta Gerwig,"Zendaya, Leonardo DiCaprio",France,"December 07, 2020",2006,R,100 min,Comedies,5.9,14.44,63903000,TRUE
s687,TV Show,Synthetic Title 687,Martin Scorsese,"Zendaya, Viola Davis",Japan,"June 04, 2020",2005,TV-PG,2 Seasons,"Horror Movies, Thrillers",999,81.97,26610000,TRUE
s688,movie ,Synthetic Title 688,Steven Spielberg,"Viola Davis, Brad Pitt","United States, Canada",43748,2014,TV-MA,86 m,Documentaries,7.6,83.83,69457000,TRUE
s689,TV Show,Synthetic Title 689,Bong Joon Ho,"Morgan Freeman, Zendaya",Canada,43067,2001,TV-MA,4 S,Comedies,8.5,146.66,58940000,TRUE
s690,movie ,Synthetic Title 690,Ava DuVernay,Morgan Freeman,South Korea,43654,2015,TV-14,67 m,"Horror Movies, Thrillers",6.2,63.92,33633000,FALSE
s691,movie ,Synthetic Title 691,Martin Scorsese,"Viola Davis, Leonardo DiCaprio","United States, Canada",44514,1998,R,145mins,Action & Adventure,1.6,96.07,96247000,TRUE
s692,TV Show,Synthetic Title 692,Ava DuVernay,"Viola Davis, Tom Hanks",India,43836,1990,NR,9 S,Documentaries,5.5,29.42,97889000,FALSE
s693,MOVIE,Synthetic Title 693,Martin Scorsese,"Zendaya, Scarlett Johansson, Tom Hanks",Japan,"August 27, 2023",1991,TV-MA,78 m,Documentaries,3,18.29,76164000,FALSE
s694,MOVIE,Synthetic Title 694,Bong Joon Ho,"Scarlett Johansson, Viola Davis","United States, Canada",43936,1997,TV-14,154 m,Documentaries,2.4,86.21,63670000,TRUE
s695,movie ,Synthetic Title 695,Christopher Nolan,"Morgan Freeman, Leonardo DiCaprio",Japan,43432,1994,TV-14,108mins,"Horror Movies, Thrillers",9.9,12.03,61832000,FALSE
s696,TV Show,Synthetic Title 696,Greta Gerwig,"Zendaya, Morgan Freeman, Leonardo DiCaprio",India,44903,2004,PG-13,3 S,Comedies,4.1,58.26,24683000,FALSE
s697,MOVIE,Synthetic Title 697,Martin Scorsese,"Morgan Freeman, Brad Pitt",South Korea,43949,2014,TV-PG,63mins,"Horror Movies, Thrillers",8.2,89.1,7835000,TRUE
s698,tv show,Synthetic Title 698,Martin Scorsese,"Leonardo DiCaprio, Zendaya",Japan,44580,2022,TV-14,5 S,Action & Adventure,4.3,74.09,66453000,TRUE
s699,MOVIE,Synthetic Title 699,Bong Joon Ho,"Brad Pitt, Morgan Freeman, Zendaya",Japan,"January 08, 2016",2001,TV-MA,84 min,Crime TV Shows,1.5,69.98,35399000,TRUE
s700,TV Show,Synthetic Title 700,,"Zendaya, Brad Pitt",France,"July 24, 2015",2002,TV-14,1 Season,Documentaries,6.3,31.02,70948000,FALSE
s701,MOVIE,Synthetic Title 701,Bong Joon Ho,"Viola Davis, Scarlett Johansson",South Korea,"October 05, 2019",2012,NR,66 min,"Horror Movies, Thrillers",7,23.67,23111000,TRUE
s702,TV Show,Synthetic Title 702,Greta Gerwig,"Viola Davis, Leonardo DiCaprio, Morgan Freeman",United States,43730,2010,R,3 S,Comedies,1.5,37.29,100713000,TRUE
s703,Movie,Synthetic Title 703,,"Viola Davis, Scarlett Johansson",India,44362,2015,NR,74 min,Crime TV Shows,4.9,24.02,20529000,TRUE
s704,tv show,Synthetic Title 704,Greta Gerwig,Brad Pitt,France,43090,2001,TV-PG,9 Seasons,"Horror Movies, Thrillers",3.6,149.31,93498000,FALSE
s705,tv show,Synthetic Title 705,Christopher Nolan,"Morgan Freeman, Scarlett Johansson",South Korea,44563,2008,TV-14,5 Seasons,Documentaries,3.4,84.79,34975000,FALSE
s706,TV Show,Synthetic Title 706,Christopher Nolan,"Tom Hanks, Brad Pitt, Scarlett Johansson","United States, Canada","October 12, 2016",1998,NR,10 S,"Horror Movies, Thrillers",9.7,22.85,2356000,TRUE
s707,TV Show,Synthetic Title 707,,,France,"February 20, 2023",2000,TV-PG,7 S,"International TV Shows, TV Dramas",9.5,39.48,61409000,TRUE
s708,movie ,Synthetic Title 708,Christopher Nolan,"Scarlett Johansson, Tom Hanks, Zendaya",Japan,"July 19, 2022",2009,R,98 m,Comedies,5.1,147.83,19562000,TRUE
s709,tv show,Synthetic Title 709,Steven Spielberg,"Brad Pitt, Zendaya","United States, Canada","March 04, 2019",2001,R,6 Seasons,Crime TV Shows,6,133.25,58660000,FALSE
s710,Movie,Synthetic Title 710,Bong Joon Ho,,United Kingdom,43326,2000,NR,77 min,Crime TV Shows,1.4,127.57,33638000,TRUE
s711,MOVIE,Synthetic Title 711,Steven Spielberg,,United Kingdom,43451,2003,NR,81 min,Action & Adventure,7,3.69,31446000,FALSE
s712,tv show,Synthetic Title 712,Christopher Nolan,"Brad Pitt, Zendaya, Scarlett Johansson","United States, Canada","May 13, 2016",1993,TV-PG,4 S,"Horror Movies, Thrillers",8.9,124.72,79285000,FALSE
s713,movie ,Synthetic Title 713,Christopher Nolan,Zendaya,Japan,"October 03, 2022",1995,TV-PG,77 min,Comedies,999,130.65,20557000,FALSE
s714,TV Show,Synthetic Title 714,Martin Scorsese,Tom Hanks,Japan,42327,2022,PG-13,6 S,Comedies,7.3,111.11,50452000,TRUE
s715,TV Show,Synthetic Title 715,Christopher Nolan,"Morgan Freeman, Scarlett Johansson, Zendaya",United States,"November 01, 2015",2019,TV-PG,4 S,"International TV Shows, TV Dramas",6.8,47.22,33486000,TRUE
s716,tv show,Synthetic Title 716,Martin Scorsese,"Scarlett Johansson, Brad Pitt",United States,"February 27, 2020",1990,TV-14,7 Seasons,"Horror Movies, Thrillers",1.8,16,96472000,FALSE
s717,tv show,Synthetic Title 717,Steven Spielberg,Tom Hanks,"United States, Canada","April 06, 2015",2004,R,2 Seasons,"International TV Shows, TV Dramas",6.8,3.89,43220000,TRUE
s718,Movie,Synthetic Title 718,Christopher Nolan,"Zendaya, Leonardo DiCaprio","United States, Canada",44566,2023,NR,155 m,"International TV Shows, TV Dramas",8.8,144.72,76863000,FALSE
s719,TV Show,Synthetic Title 719,Martin Scorsese,"Scarlett Johansson, Viola Davis, Zendaya","United States, Canada",42707,2002,TV-MA,4 S,"International TV Shows, TV Dramas",5.6,86.46,92103000,FALSE
s720,TV Show,Synthetic Title 720,Martin Scorsese,Viola Davis,United Kingdom,43723,2014,R,2 Seasons,Action & Adventure,4.4,23.71,47253000,TRUE
s721,TV Show,Synthetic Title 721,Martin Scorsese,"Viola Davis, Leonardo DiCaprio, Scarlett Johansson","United States, Canada","April 11, 2019",2005,TV-14,6 Seasons,Action & Adventure,6.2,132.97,40186000,TRUE
s722,movie ,Synthetic Title 722,Bong Joon Ho,"Viola Davis, Leonardo DiCaprio, Zendaya",France,45245,1994,TV-MA,172 m,"International TV Shows, TV Dramas",7.7,66.05,55399000,FALSE
s723,movie ,Synthetic Title 723,Ava DuVernay,"Brad Pitt, Viola Davis",South Korea,42697,2001,TV-MA,175 min,Action & Adventure,8.9,27.73,47177000,TRUE
s724,Movie,Synthetic Title 724,Martin Scorsese,Morgan Freeman,South Korea,42891,1998,TV-MA,129 m,"International TV Shows, TV Dramas",7.6,6.29,87971000,FALSE
s725,MOVIE,Synthetic Title 725,Steven Spielberg,Leonardo DiCaprio,"United States, Canada",43662,1998,PG-13,112 m,Documentaries,4.8,91.87,14885000,FALSE
s726,MOVIE,Synthetic Title 726,Ava DuVernay,Brad Pitt,South Korea,"September 04, 2016",2023,PG-13,67 min,"Horror Movies, Thrillers",7.6,119.4,25868000,FALSE
s727,TV Show,Synthetic Title 727,Steven Spielberg,"Morgan Freeman, Tom Hanks",Japan,42064,1990,TV-MA,8 Seasons,Crime TV Shows,7.2,129.72,26871000,FALSE
s728,MOVIE,Synthetic Title 728,Christopher Nolan,"Tom Hanks, Leonardo DiCaprio, Viola Davis",France,42525,2009,TV-14,85 min,Documentaries,1,47.05,76572000,FALSE
s729,Movie,Synthetic Title 729,Greta Gerwig,"Viola Davis, Brad Pitt, Tom Hanks",France,44263,2006,TV-MA,171 m,"International TV Shows, TV Dramas",8.8,54.22,96672000,FALSE
s730,tv show,Synthetic Title 730,Christopher Nolan,Zendaya,United Kingdom,42681,1998,TV-PG,7 S,"Horror Movies, Thrillers",7.4,100.98,8277000,TRUE
s731,tv show,Synthetic Title 731,Steven Spielberg,Leonardo DiCaprio,Canada,43020,2022,TV-14,2 S,Comedies,7.5,47.55,96195000,FALSE
s732,MOVIE,Synthetic Title 732,Christopher Nolan,"Morgan Freeman, Brad Pitt, Viola Davis",India,44858,2003,TV-PG,62mins,Documentaries,9.1,132.95,76527000,FALSE
s733,Movie,Synthetic Title 733,Martin Scorsese,"Zendaya, Scarlett Johansson, Viola Davis",Japan,"March 25, 2022",2016,TV-MA,176 m,Crime TV Shows,3.6,80.33,58843000,FALSE
s734,MOVIE,Synthetic Title 734,Steven Spielberg,"Scarlett Johansson, Leonardo DiCaprio","United States, Canada",45017,2017,TV-MA,127 m,Comedies,1.3,122.51,46995000,FALSE
s735,MOVIE,Synthetic Title 735,Ava DuVernay,"Leonardo DiCaprio, Morgan Freeman",Japan,42095,2005,TV-MA,71 m,Action & Adventure,3.1,7.81,79615000,TRUE
s736,movie ,Synthetic Title 736,Steven Spielberg,,France,42838,2003,TV-14,91 min,Action & Adventure,3,20.79,98737000,FALSE
s737,tv show,Synthetic Title 737,Ava DuVernay,Morgan Freeman,United Kingdom,43347,2020,NR,6 S,"Horror Movies, Thrillers",2.2,101.1,24474000,TRUE
s738,TV Show,Synthetic Title 738,Greta Gerwig,"Zendaya, Leonardo DiCaprio, Scarlett Johansson",United States,43434,2017,PG-13,4 S,Comedies,9.1,103.64,94742000,TRUE
s739,TV Show,Synthetic Title 739,Christopher Nolan,Viola Davis,"United States, Canada",42776,2023,R,8 S,"International TV Shows, TV Dramas",8.4,112.3,94152000,TRUE
s740,TV Show,Synthetic Title 740,Martin Scorsese,"Viola Davis, Zendaya, Brad Pitt","United States, Canada",43876,2005,R,1 Season,"Horror Movies, Thrillers",5.6,42.17,33852000,FALSE
s741,tv show,Synthetic Title 741,Greta Gerwig,"Brad Pitt, Scarlett Johansson",India,"November 13, 2020",1991,PG-13,3 S,"Horror Movies, Thrillers",4.9,36.76,71200000,FALSE
s742,Movie,Synthetic Title 742,Bong Joon Ho,"Tom Hanks, Zendaya",Canada,44905,2008,PG-13,165 m,Comedies,5.1,49.9,8135000,FALSE
s743,tv show,Synthetic Title 743,Steven Spielberg,"Zendaya, Tom Hanks",United Kingdom,44629,2023,NR,6 S,"Horror Movies, Thrillers",6.4,49.54,53489000,FALSE
s744,tv show,Synthetic Title 744,Ava DuVernay,"Morgan Freeman, Viola Davis",Canada,44502,2023,TV-14,8 Seasons,"International TV Shows, TV Dramas",7.6,10.65,44536000,FALSE
s745,movie ,Synthetic Title 745,Bong Joon Ho,"Leonardo DiCaprio, Tom Hanks",Japan,"August 04, 2021",1995,TV-PG,99 m,"International TV Shows, TV Dramas",1.1,129.96,27141000,TRUE
s746,TV Show,Synthetic Title 746,Bong Joon Ho,"Brad Pitt, Zendaya",India,44594,1998,TV-PG,5 Seasons,Documentaries,6.3,63.95,80665000,TRUE
s747,Movie,Synthetic Title 747,Steven Spielberg,"Brad Pitt, Zendaya",India,43685,1995,NR,134 min,"International TV Shows, TV Dramas",5.7,46.67,77691000,TRUE
s748,TV Show,Synthetic Title 748,Martin Scorsese,"Leonardo DiCaprio, Viola Davis",Japan,44900,2013,PG-13,9 Seasons,Action & Adventure,6.9,115.62,40403000,FALSE
s749,Movie,Synthetic Title 749,Martin Scorsese,"Morgan Freeman, Tom Hanks","United States, Canada",44325,2019,R,100mins,Comedies,8.4,31.21,19373000,FALSE
s750,TV Show,Synthetic Title 750,Greta Gerwig,"Scarlett Johansson, Leonardo DiCaprio",Japan,42439,1995,TV-PG,10 S,"Horror Movies, Thrillers",3.5,59.53,9339000,FALSE
s751,MOVIE,Synthetic Title 751,Greta Gerwig,"Brad Pitt, Scarlett Johansson, Zendaya",India,43850,2012,TV-MA,149 min,Action & Adventure,9.2,86.56,15496000,FALSE
s752,TV Show,Synthetic Title 752,Christopher Nolan,,France,44717,1990,TV-MA,4 S,"Horror Movies, Thrillers",2.8,11.77,44623000,TRUE
s753,MOVIE,Synthetic Title 753,Ava DuVernay,"Viola Davis, Zendaya",India,44257,2011,PG-13,151 min,Documentaries,4.4,65.39,25921000,TRUE
s754,TV Show,Synthetic Title 754,Martin Scorsese,"Zendaya, Scarlett Johansson",India,45209,2004,R,3 S,"Horror Movies, Thrillers",2.6,25.57,9616000,TRUE
s755,MOVIE,Synthetic Title 755,Bong Joon Ho,"Tom Hanks, Scarlett Johansson, Zendaya",United States,44685,1994,TV-MA,143mins,Comedies,2.9,14.3,9315000,FALSE
s756,MOVIE,Synthetic Title 756,Ava DuVernay,"Tom Hanks, Zendaya, Viola Davis",Japan,"April 25, 2020",2021,PG-13,73mins,"Horror Movies, Thrillers",7,87.32,20348000,TRUE
s757,Movie,Synthetic Title 757,Martin Scorsese,"Zendaya, Viola Davis","United States, Canada","July 05, 2017",1997,NR,157 m,"Horror Movies, Thrillers",4,118.46,30263000,FALSE
s758,MOVIE,Synthetic Title 758,Martin Scorsese,"Tom Hanks, Brad Pitt",South Korea,43591,1993,R,104mins,Comedies,7.8,58.65,88549000,TRUE
s759,tv show,Synthetic Title 759,Ava DuVernay,Leonardo DiCaprio,Japan,"May 25, 2020",2010,PG-13,9 S,"Horror Movies, Thrillers",4.1,139.45,48795000,TRUE
s760,TV Show,Synthetic Title 760,Martin Scorsese,"Scarlett Johansson, Leonardo DiCaprio, Morgan Freeman",France,43899,2006,TV-PG,2 S,"International TV Shows, TV Dramas",3.6,104.23,49279000,FALSE
s761,MOVIE,Synthetic Title 761,Greta Gerwig,"Scarlett Johansson, Morgan Freeman, Zendaya",France,43025,2014,TV-PG,148mins,Action & Adventure,1.7,50.78,18760000,TRUE
s762,MOVIE,Synthetic Title 762,Ava DuVernay,"Brad Pitt, Tom Hanks, Zendaya",Canada,42522,2009,TV-PG,159mins,Action & Adventure,6.7,39.68,65777000,TRUE
s763,movie ,Synthetic Title 763,Christopher Nolan,Tom Hanks,France,"January 22, 2016",2003,TV-14,81mins,Action & Adventure,4.3,26.45,98411000,TRUE
s764,MOVIE,Synthetic Title 764,Martin Scorsese,"Tom Hanks, Brad Pitt",United Kingdom,"May 09, 2015",2022,R,111 min,Comedies,3.4,74.56,2928000,FALSE
s765,MOVIE,Synthetic Title 765,Martin Scorsese,Tom Hanks,United States,"January 16, 2021",2004,TV-MA,103 min,"Horror Movies, Thrillers",9.5,32.66,80137000,TRUE
s766,movie ,Synthetic Title 766,Greta Gerwig,"Viola Davis, Brad Pitt",United Kingdom,42028,2007,TV-PG,177 min,Crime TV Shows,5.4,28.19,14820000,TRUE
s767,MOVIE,Synthetic Title 767,,"Morgan Freeman, Scarlett Johansson, Viola Davis","United States, Canada","April 11, 2016",1992,TV-14,166 min,Documentaries,8.1,14.08,44346000,TRUE
s768,Movie,Synthetic Title 768,Ava DuVernay,"Tom Hanks, Viola Davis","United States, Canada",45226,2020,PG-13,119mins,Action & Adventure,3.9,20.62,10456000,TRUE
s769,movie ,Synthetic Title 769,Greta Gerwig,Brad Pitt,India,43650,2016,NR,88 m,Crime TV Shows,8.8,145.53,44746000,FALSE
s770,tv show,Synthetic Title 770,Martin Scorsese,"Brad Pitt, Morgan Freeman, Scarlett Johansson",France,42912,1990,NR,3 S,Action & Adventure,6.2,107.34,99715000,FALSE
s771,Movie,Synthetic Title 771,Steven Spielberg,Morgan Freeman,United States,"November 04, 2022",1993,NR,169mins,"Horror Movies, Thrillers",6.4,124.36,72489000,FALSE
s772,Movie,Synthetic Title 772,,,South Korea,43686,2007,PG-13,110 min,Comedies,8,137.93,16812000,TRUE
s773,Movie,Synthetic Title 773,Steven Spielberg,"Morgan Freeman, Tom Hanks, Scarlett Johansson",Canada,44494,1994,TV-PG,86mins,"International TV Shows, TV Dramas",1.3,81.45,40921000,TRUE
s774,movie ,Synthetic Title 774,Christopher Nolan,Leonardo DiCaprio,United Kingdom,"October 13, 2020",2020,TV-MA,179 min,"International TV Shows, TV Dramas",4.3,8.67,23565000,TRUE
s775,TV Show,Synthetic Title 775,Martin Scorsese,"Viola Davis, Scarlett Johansson",United States,"April 22, 2016",2016,PG-13,3 Seasons,Comedies,7.7,103.15,39485000,TRUE
